id,name,slug,aliases,description,sonic_dna
91278056-37e8-4bb4-9fdf-1cc69a29c34c,Electro House,electro-house,,"Warm analog basslines, punchy percussion, crisp high-pitched synthesizer leads, and clipped vocal samples.",
92ae3d63-32d5-421d-b391-7716698a656c,Hardgroove Techno,hardgroove-techno,,Features shuffling grooves with heavy emphasis on layered percussive elements; often includes a mix of samples and drum machines played at a range of 135-140 BPM.,
92b74081-09d7-4521-8b57-7d9bea538fef,Bubblegum Dance,bubblegum-dance,,"Playful, childlike style with a Bubblegum-like atmosphere that often incorporates high-pitched, light-hearted, and usually female-fronted vocals.",
92ddc586-bc00-4703-9f62-bf357bf941f6,Dutch House,dutch-house,,High-pitched wonky synth melodies and heavy influence from Fidget House which developed in the Netherlands around 2007-08.,
93805d07-c6f2-4c5c-8d68-a65a1b51565f,EBM,ebm,,Melodic and dancefloor-friendly take on Post-Industrial music that developed in the early 1980s.,
94d33a18-6bf2-47c9-a777-9c99a1b099f7,Electro-Disco,electro-disco,,Disco instrumentation is largely - if not entirely - replaced by synthesizers and augmented with futuristic elements such as the vocoder.,
9558b462-bb35-42bf-9c2c-2deb519bee55,Chiptune,chiptune,,"Used primarily in the 1980s within the context of 8-bit Video Game Music, combining simple synthesized waveforms and noise in a compositionally limited but overtly melodic style.",
95647f3c-a891-431b-b486-0b27781c3835,Ambient House,ambient-house,,"Primarily British genre developed in the 1990s with beats, synthesizers, and vocals in styles similar to House, treated with effects that are often described as ""dream-like"" or ""chilled out"".",
95a72deb-6c7b-466a-9793-5fefa6344d67,Rawstyle,rawstyle,,"Incorporates earlier Hardstyle and Hardcore influences into the sound of 2010s hardstyle, creating a distinctly harsh, simplistic, raw, and dark sound, with fast BPM.",
95b16ce1-ae53-4f78-84f7-68a3a6fa5eef,Goa Trance,goa-trance,,"Forerunner of Psytrance styles that emerged in the early 1990s, distinguished by old-school, organic sound with rapid, oriental-inspired melodies.",
95f2e5a1-e52e-40ce-88d9-22eedae7af8f,Tribal House,tribal-house,,"Prominent, syncopated rhythms of tribal drums such as toms and bongos on top of a House beat, usually resulting in a percussive, energetic sound, while ranging in mood.",
96b6d3a4-92fe-40aa-affb-8965333cc9bb,Philly Club,philly-club,,Builds on Baltimore Club with a faster tempo and sometimes influences from more modern genres like Trap.,
96e07153-b86c-4b6e-adc4-5473eaf9d75d,Psybient,psybient,,Heavy influence from Psytrance and Goa Trance incorporated in an atmospheric Ambient context.,
9838a026-9a6d-454d-9cab-9aaa339e2dc5,Minimal Wave,minimal-wave,,"Retrospective term for more Electronic and minimal forms of New Wave, Post-Punk, Synthpop, and related styles, tending towards a more sparse and lo-fi sound.",
988679f6-9b26-44f4-beec-fc30e32370b1,Bleep Techno,bleep-techno,,"Established in the late 1980s in the breakdancing and early rave scene of Yorkshire in the North of England, notable for its ""bleepy"" synth lines and heavy sub-bass.",
9899a2fb-bfbb-4117-859e-aba5b01c526b,Ragga Jungle,ragga-jungle,,"Developed in the early 1990s in London, combining Jungle breakbeats with heavy influence from Ragga.",
98d5c221-1b12-44a2-9c81-d77c91ca1310,Hardstep,hardstep,,"Very compressed and sparse drumming, extensive use of kick drums and gritty, minimalistic production style with emphasis on simple, deep, modulated bass patterns.",
99644742-476f-4f63-8236-b40027193c28,Tropical House,tropical-house,,"Offshoot of Deep House featuring slow tempos around 100-115 BPM, light percussion and acoustic instrumentation, setting out to create a relaxed, summery, beach-like atmosphere.",
99b917be-7fbe-43cb-918f-05055164afeb,Electropop,electropop,,"Dense, layered, and compressed production, usually coupled with a distinct fuzzy and ""warm"" low-frequency synthesizer style.",
9b6237f3-fc3e-471b-8016-f537f25e6c89,Eletrofunk,eletrofunk,,Blends Funk brasileiro vocals with production from popular late 2000s and early 2010s House.,
9c929230-345d-4dd5-af62-23ba1feddf9d,Festival Progressive House,festival-progressive-house,,"Uplifting, melodic, energetic but clean drops, featuring modern supersaws and pianos, taking influences from Progressive House, Uplifting Trance, but applying them to a form structurally closer to Big Room House and Electro House.",
9d4e3a6d-a7c9-4349-8573-447cb47b1d9b,Hardcore,hardcore,,Umbrella term for a wide variety of fast-paced and energetic Electronic Dance Music styles that have been developed since the early 1990s.,
9e36ef6c-456e-4cc7-b1e3-3eb6e3a82a0f,Makina,makina,,"Spanish Techno developed in the early 1990s; strongly influenced by New Beat and EBM, but aiming for a lighter sound.",
9ec1f7ee-d45a-49c8-8087-105343e972d4,Melbourne Bounce,melbourne-bounce,,"Offbeat basslines giving it a ""bouncy"" groove, and minimalistic, side-chained melodies often making use of Dutch House-influenced synths, horns or vocal chops, resulting in a flippant, party-oriented atmosphere.",
9ec3e47b-230a-46da-8422-9811c16c4423,Speed Garage,speed-garage,,"Primarily British style that paved the way for UK Garage, combining cut-up vocal samples and sped up four-on-the-floor Garage House rhythms with Jungle-esque basslines.",
9eed3433-0224-422c-94e3-08dcba4d232b,Nu Skool Breaks,nu-skool-breaks,,"Developed in the late 1990s and early 2000s; takes elements from Drum and Bass, UK Garage, and Techno.",
9fe352ce-b8a6-4681-88c7-3845153e706c,Dreampunk,dreampunk,,"Accentuates ambiance and a dreamy, futuristic atmosphere, taking influence from Progressive Electronic, as well as Cyberpunk and Dystopian movies.",
a3ebceef-c0aa-4abf-a000-38a7c98f6e35,IDM,idm,,"Emerged through the development of Electronic Dance Music idioms into a less club-oriented and more experimental direction, often incorporating unconventional sound design and complex rhythms.",
a61a2c4f-b6f6-4037-a128-92e34fb0baed,Breakcore,breakcore,,"Mixes Hardcore with cut-up, complex, and frequently noisy breakbeats at very high tempos inspired by Jungle and Drum and Bass, often with heavy use of sampling.",
a751b7d9-5e72-49f4-b0e5-217f776584c6,Batida,batida,,"Initially developed in the late '80s in Luanda, Angola, as a mixture of Soca- and Zouk-based percussion samples.",
a7eb48cb-5dbb-4924-8e62-0e39a6379dae,Birmingham Sound,birmingham-sound,,"Cold, mechanical, and hypnotic tracks, typically lacking the harsher and noisier elements of later Industrial Techno.",
a9a05a20-55af-4713-9b0e-9fd0a298f541,Ghetto House,ghetto-house,,Rough sound based around minimal drum machine-driven tracks and heavy usage of vocal samples.,
ab062ae5-ecbb-491a-8263-eac7f7c0df7a,Progressive Electronic,progressive-electronic,,"Synthesizer-driven genre focusing on developing, often longform compositions and drawing inspiration from various sources such as Progressive Rock, Western Classical Music, and Ambient.",
ab516ea6-bc47-4ea4-9772-abc9f736aeff,Trap,trap,,Trap-influenced syncopated percussion with 808 samples and fast-paced hi-hats.,
abbacfca-743f-4f15-a92c-a2e1f00bfaef,Rominimal,rominimal,,"Hypnotic, minimal, and ""dubby"" loops, featuring subtle and intricate synth pads, cranky, clicky percussion, and bouncy, pulsing basslines.",
abdc8c02-4b3c-4d4c-aeb0-2f96eda535a1,Bit Music,bit-music,,"Created by sound chips, cards, and sequencers found in video game consoles, personal computers, and arcade machines, as well as synthesizers emulating these sounds.",
ac0404b8-85e4-446a-9e43-6cf6ccca6036,Dream Trance,dream-trance,,"Slow tempo (about 130 BPM) with strong roots in Progressive House, using beats typical of Eurodance and Dance-Pop; emphasizes a laid-back, carefree, and dreamlike sound.",
ad34fb5b-cb0e-4214-a49b-19950e534b07,Hi-Tech Psytrance,hi-tech-psytrance,,"Glitchy sound design, morphing synth lines, strange sounds typically evoking futuristic or alien-like atmospheres, and faster tempos than most other forms of Psytrance.",
ad4899a5-371f-456b-af12-7941d1920bab,Wave,wave,,"Melancholic, atmospheric, melodic beats, defined by its Trap and Cloud Rap influence, ethereal and cold production style, and abundant use of sub bass.",
ad6a82a1-ed7f-44f3-b552-dcedb486fea9,Midtempo Bass,midtempo-bass,,Harsh synth leads and a usual tempo of around 90-110 BPM.,
ae3ad594-7949-4fa4-8b15-9cc354c71fb0,Festival Trap,festival-trap,,"Massive, sub-bass-heavy drops with simple melodies, synth leads and production influenced by Big Room House; highly popular from 2013 to 2015.",
ae9f0a8a-9e1a-4337-b2e9-b467f201cb79,Stutter House,stutter-house,,"Emerged in the 2020s taking influences from Melodic House, Trance, and Future Garage; features distinctive chopping of vocal samples and pads.",
af74fc63-4ba7-4888-a99f-d5d6d063b166,Dark Electro,dark-electro,,"Emerged in the early 1990s in Europe, incorporating the abrasiveness of old school Industrial but with a greater focus on a horror-inspired atmosphere and harsh, distorted vocals.",
b08bb00a-a51b-43e9-9ed0-9bff83dba9e8,Drumfunk,drumfunk,,Focuses on complex drum beats made to emulate live recordings.,
b28fc40a-f022-4a07-979b-8febec2352a6,UK Funky,uk-funky,,"Influenced by UK Garage-related styles and the regional styles of British immigrants, including Soca and West African-inspired Tribal House.",
b45fc30f-cfda-4bbf-ba6f-ea432845479f,Techno,techno,,"Highly beat-driven, repetitive, and mechanical, typically featuring minimal chord variation and melodies, focuses on rhythms and timbral variety; generally produced for club environments.",
b5989f1f-0e63-471b-afce-b5136dc3de89,Wonky Techno,wonky-techno,,"Strays from the standard beat of Techno, opting for a more fractured sound.",
b5cdd548-d2c3-4d37-961d-75dbc0c6dcd3,Breakbeat,breakbeat,,"Syncopated drum patterns (breakbeats), generally driving the groove at 110-160 BPM, emerging in the late 1980s from sampling drum breaks, before forming an umbrella genre separate from Drum and Bass, Downtempo, and Hip Hop.",
b71406b6-1717-4043-bed9-008f43b917ec,Deep House,deep-house,,"Emerged in the United States during the mid-1980s, featuring a relaxed tempo and influences from Jazz, Funk, and Soul.",
b7183d51-2501-4105-b088-0327436a999e,Baltimore Club,baltimore-club,,"Drew on the ""booty bass"" syncopation of Miami Bass, combined with Breakbeat rhythms around 130 BPM and chopped up vocal samples as found in Ghetto House.",
b8a8094d-452d-4acb-8d7f-0504719c3d7a,Outsider House,outsider-house,,"Mostly derived from Deep House; intentional use of rough, lo-fi production, often utilizing a mix of analog/analog-like and digital instrumentation.",
ba090007-20e2-421d-b05a-2f4f83186d3e,Melodic Bass,melodic-bass,,"Outgrowth of Melodic Dubstep with euphoric sound design taking influences from Future Bass, guitar melodies and pop-driven structures",
ba101ab3-3119-4678-ad95-904d12ffe1af,Acid Breaks,acid-breaks,,"Incorporates prominent ""squelching"", resonant low pass filter sounds typical to Acid House, and often other ""trippy"" effects into intense, syncopated, broken rhythms in the tempos of 110-150 BPM.",
be6d44ed-fe33-4fe2-bf1d-bf65bfb740c9,Future Bounce,future-bounce,,"Fusion of Melbourne Bounce and Future House that combines the former's basslines and bouncy, upbeat drops with the latter's metallic, pronounced synth leads.",
becdc317-f2f4-4de9-bf63-e47227582479,Bouncy Techno,bouncy-techno,,"Average tempo of 160 to 180 BPM, four-on-the-floor beats, melodic and repetitive synth melodies, drums with hard kicks, short breaks, progressive stomping rhythms, and offbeat notes.",
c091d4ba-86cf-48d9-a7f1-f16ed45417c7,Skweee,skweee,,"Mid-2000s offshoot of the Nordic Electro scene which uses simple, analogue or Chiptune-inspired synthesizer leads and basslines to create stripped-down, midtempo grooves drawing on Synth Funk and Hip Hop.",
c1b71011-6c04-4a21-9738-4705270f1860,Acidcore,acidcore,,"Developed out of the 1990s Acid Techno scene utilizing its prominence of ""acid"" TB-303 bassline sequences into more intense rhythms derived from earlier Hardcore, Gabber and Trance music.",
c1cfae70-4dbc-472b-b0ec-e4dc75ec1142,Future Funk,future-funk,,Sample-based form of House which formed out of Vaporwave in the early 2010s.,
c265b08c-7cd2-4529-8497-d56c9dc404b6,Bass House,bass-house,,"Busy, punchy percussion, prominent basslines and dirty, distorted synths resembling other bass music genres, with influences including Brostep, Fidget House, Bassline, Speed Garage, and Tech House.",
c31f90ad-b31b-4837-ad27-eb272aa3010b,Grime,grime,,"UK Garage-derived production style characterized by dark, fast-paced, often aggressive beats that commonly features fast-paced MCing.",
c358b77f-77aa-4933-bc6d-ba1bc9aa81be,Shangaan Electro,shangaan-electro,,South African genre with very fast BPM (around 180) featuring MIDI keyboard sounds and marimba.,
c4d93d5b-ef0f-4f1d-8bd9-ea02b80b10d4,Funktronica,funktronica,,"Originated in eastern North America around the turn of the 21st century, combining trends of Synth Funk and Italo-Disco.",
c556d985-60d5-4bce-ab4e-55e4fa5a3a0f,Industrial Hardcore,industrial-hardcore,,"Fuses the sonic palettes and aesthetics of Industrial with the intense rhythms of Gabber, Speedcore, Doomcore and other subsequent styles.",
c5d90af1-62a5-48a2-83e2-0e566bd8199b,Nu Style Gabber,nu-style-gabber,,"Emerged near the end of the 1990s; deeper, more harmonic bassdrums with constant use of supersaw melodies, breakdown sections and slower tempos closer to the 150-180 BPM range.",
c6296627-2362-4e48-90a2-801f9213ff92,Latin Freestyle,latin-freestyle,,"Displays a heavy influence of Hispanic American Music alongside the Disco, Hip Hop, and Electro influences of Freestyle.",
c63364dc-eafe-4226-a130-0f3e99071695,Psybreaks,psybreaks,,"Uses Psytrance-derived sound design, such as squelchy sounds and psychedelic effects.",
c719a2b5-f900-432f-8ffb-75a61531e4cd,Brostep,brostep,,Offshoot of Dubstep which replaces its sub-bass-oriented sound with an emphasis on catchy or aggressive mid-range melodies.,
c78c4531-0cac-433e-aa95-4ab0bdd3cf53,Mega funk,mega-funk,,Blends funk vocal performances with production derived from mainstage 2010s House genres like Brazilian Bass and Slap House.,
c885afa6-5d84-4a15-84b3-6c2315407b03,Garage House,garage-house,,"Disco-influenced style of House that developed in the 1980s, incorporating elements of Gospel, Soul, and Dub, before evolving into a more upbeat style that prominently features crisp syncopated hi-hats and synth stabs.",
c8bfa909-d897-4609-97c2-7cd4b9fabf6b,NRG,nrg,,"Derived from UK Hard House; featuring darker, more anthemic Trance beats and a tempo of 155-165 BPM.",
c937847f-7e3d-46cf-95a1-35bdaa12baa6,Funky House,funky-house,,"Funky, warm, catchy basslines on top of looped Funk or Disco samples, resulting in an upbeat, bouncy, and pacy groove.",
c9507ef4-3a1b-4765-a9a6-2c76425e4439,Hard Trance,hard-trance,,"Rave-oriented form of Trance infusing its atmospheres with faster, thumping rhythms and strong melodic / bassline sections, initially spawning out of the first wave in early-1990s Western Europe.",
c9a6233f-2e5f-4eaf-a1f9-30df676f8aa2,Deep Tech,deep-tech,,"Incorporates UK Garage rhythms and synths stabs, influences from British rave music, UK Bass and UK Deep House, resulting in an urban, subdued, but danceable sound with deep, muted basslines.",
cb6f37ee-e88d-4c7e-b9c7-dc2b65f6bc1a,Deep Drum and Bass,deep-drum-and-bass,,"Sub-bass-rich, repetitive, minimalist, and rhythm-focused production.",
cbf3bc06-3e63-4eaa-94ba-a1f730a5402d,Italo-Disco,italo-disco,,"Produced primarily in Italy and is characterized by the use of synthesizers, drum machines, and sometimes vocoders to create a mechanical, Electronic version of Disco with futuristic atmosphere.",
cc24fbc9-7a69-4040-99ef-ef3412a94334,French Electro,french-electro,,"Mixes Electro House with major elements of genres such as Electroclash, Nu-Disco, Synth Funk, and even Electro-Industrial, resulting in a harsh, punchy, and funky midtempo sound.",
cc4468e9-d80d-4dc5-aa55-8878c3f2788a,Funk automotivo,funk-automotivo,,"Catchy, repetitive synths accompanied by a strong four-on-the-floor kick and loud, reverberated vocals.",
ccec7e18-e36b-4123-9c60-4af7bddd8290,UK Garage,uk-garage,,"Shuffling rhythms and influences from sources including Contemporary R&B and Hip Hop, as well as many forms of Electronic.",
cddb4d28-255d-4a57-854d-6545f512541f,Witch House,witch-house,,"Nocturnal, occult-themed/horror-inspired, and murky beats with altered, slowed down and heavily processed samples laid on top of slow Hip Hop-derived drum rhythms and droning, dense synthesizers.",
ce04975d-ba1c-4f62-b3b6-876565fb9deb,Chillout,chillout,,Broad category of many relaxed styles of Electronic music which predominantly draw influence from Electronic Dance Music subgenres and Ambient.,
ce5ec4fd-c2ee-4b64-9af5-5c82613598dd,New Beat,new-beat,,"Emerged in the mid-1980s in Belgium; characterized by dark basslines, hard-hitting grooves and a slow tempo.",
cec8a5e4-0d29-4460-a816-56cc19b97cb0,Nu Jazz,nu-jazz,,Electronic styles which feature aesthetics and occasionally instrumentation inspired by Jazz.,
cf7a2898-09ad-44d6-b31d-614a6c1cd230,Raggacore,raggacore,,"Prominently incorporates samples from Ragga and Dancehall, typically through shouted vocal lines and Reggae-influenced instrumentals.",
d0ac75f3-d38b-4440-bbe7-f4027e1e05ec,Hard Drum,hard-drum,,"Highly percussive, syncopated rhythms, influences from global contemporary genres, and lack of melodic elements, with a tempo lingering around 130 BPM.",
d0b912c3-1231-4eb9-983c-48a6218ac9f4,Coupé-décalé,coupé-décalé,,"Bass-heavy and minimal style of Ivorian popular dance music, drawing heavily from Zouglou and Congolese rhythms.",
d140ab29-ae8a-499a-bd19-9ac260995fcd,Powerstomp,powerstomp,,"Prominent, ""stomping"", and slightly distorted kick, relentless, repetitive reverse basses on the offbeats (borrowed from Hardstyle) that drive the tracks, giving the genre its distinct energetic sound, and cacophonous, noisy riffs and synth leads.",
d259e87c-28b9-487d-b952-a8ec65de4ad0,Hard Beat,hard-beat,,"Short-lived, harder, harsh form of New Beat with Industrial, Acid House and EBM-influenced arrangement.",
d378945e-fdaa-44b2-89e0-32b19bf314b0,Chillstep,chillstep,,Relaxed Dubstep influenced by Downtempo and Ambient.,
d3911c49-4cf5-4e0a-ab53-f21f11d10e4b,French House,french-house,,"Originated in France in the mid-1990s, characterized by the use of filtered (low-pass, phaser, etc.) samples of Funk and Disco.",
d8c6866f-c832-4bb4-b657-4085914ec59d,Detroit Techno,detroit-techno,,"Features a signature mechanical, detached sound that echoed the atmosphere of Detroit's nightlife and incorporated influences from Electro and Chicago House as well as Synthpop and Electro-Disco.",
d921de7e-c95c-4812-ae3b-89abe5f10bf3,Fidget House,fidget-house,,"Makes heavy use of Breakbeat Hardcore-esque synth stabs, pitch bending of basslines, and cut-up vocal samples, as well as glitchy, or ""choppy"", 4/4 rhythms.",
da767628-26d7-405c-a758-970ff1f9f5ee,Minimal Techno,minimal-techno,,"Stripped-down and sparse, often featuring a dark sound and a slow, steady development through the track.",
da898e24-8b17-488a-83e2-051da0f378dc,Dariacore,dariacore,,"SoundCloud-based scene developed in the early 2020s, combining prominent vocal samples and distorted, dense production with influences from a wide range of Electronic Dance Music genres, often incorporating musical and visual references to popular media and internet culture.",
da9ad4e4-6c24-4a45-8262-686bea94a27f,Vocal Trance,vocal-trance,,"Melodic, polished, Pop-like, and vocal-focused with around 120-145 BPM and frequent overlap with Progressive Trance, Uplifting Trance, and Euro Trance.",
dd9cb45d-6c64-4606-bf82-9a0c7b2f9600,Jump-Up,jump-up,,"Emerged in the mid-1990s, characterized by loud ""wobbling"" basslines, simpler drum loops, and a light-hearted and warm sound.",
dee2dacb-200a-4b6e-8155-fa9d29695687,Chillsynth,chillsynth,,"Mixes Synthwave with major Chillwave elements, characterized by a dreamy and relaxed sound.",
df5009bd-80d3-4b9f-b729-7dec641e4976,Funky Breaks,funky-breaks,,Merging popular 1990s breaks styles like Big Beat with major Funk and Soul elements.,
df6ea37f-0efa-4b4e-ac4e-44b7d64f891f,Slap House,slap-house,,"Taking influences from Brazilian Bass and Future House, characterized by prominent, ""bouncy"" bassline and simple, upbeat melodies.",
e0336d7e-aca9-4914-8d4b-92359843e3cb,Neurohop,neurohop,,Features the complex bass of Neurofunk and a frantic and mechanical sound design.,
e1cafd5f-1e46-4bf1-a2a5-cd2c5d694c58,Big Beat,big-beat,,"Popular in Britain during the late 1990s, driven by edited breakbeats and prominent basslines.",
e1e127bc-85dc-43c3-a056-e9efc9ed7c45,Future Core,future-core,,"Blends the speed, basslines, and rhythms of UK Hardcore (mostly coming from the J-core sphere) with euphoric, woozy synths, 7th chords and arpeggios, and vocal chops of Future Bass, particularly Kawaii Future Bass.",
e2c6b951-7c47-4262-a6fc-5f0271d1ff79,Speed House,speed-house,,"Mixes busy, dirty sound design and intense drums derived from Bass House with fast tempos from 140-160 BPM, pumping basslines, and other UK Hard House influences.",
e2f8f806-b39a-42fc-9c2c-ab90b2735b07,Future Rave,future-rave,,Emerged in the late 2010s by combining the mainstage EDM approach with influences from then-popular forms of Techno and old-school Trance/rave-inspired grooves and atmospheres.,
e30d2e8e-fd9a-4fd1-a3e8-15621e16738e,Synth Punk,synth-punk,,Appropriates the harsh elements of Punk Rock but replaces the predominance of guitars with synthesizers and drum machines.,
e35170ce-3490-4475-9b61-922b7aeb3179,Jungle Terror,jungle-terror,,"Emerging mostly from Dutch House and Big Room House, incorporates Tribal House-influenced percussion, hard kicks, and animal sounds resulting in a wild, jungle-resembling atmosphere in a festival EDM-oriented context.",
e3d654d0-8aec-4320-b7dc-33dc4b65106d,Footwork Jungle,footwork-jungle,,"Combining Footwork's archetypal percussion, skittering drum fills, handclaps, and syncopated rhythms, with Drum and Bass drum programming and breakbeats, merging the two into unconventional, frantic drumming and dense, off-kilter rhythms.",
e4e82e38-59af-492c-802b-9e1eb22e1cfc,Minimal Synth,minimal-synth,,Minimal and distinctly DIY take on Synthpop with a bleak and naive aesthetic.,
e5066091-2dd6-4e32-90c0-cb2b01504125,Footwork,footwork,,"Extensive use of drum fills, tom drums, handclaps, and snares within fast-paced, highly syncopated beats not bound to a 4/4 kick rhythm.",
e5ee5307-d46b-4fd1-9504-5a945d66c6e7,Heaven Trap,heaven-trap,,"Blends Trap’s signature percussion and sub-basses with euphoric, uplifting, melodious drops prominently derived from Festival Progressive House, contrary to the gritty, ""dirty"" nature of other EDM trap styles.",
e5fa855a-be34-41a7-bd5a-e813e6e36522,Acid Trance,acid-trance,,"Incorporates ""squelching"" acid basslines into Trance's evolving structure.",
e76fe95d-df04-4259-87fd-063dcb9d1068,Dark Psytrance,dark-psytrance,,Uses more complex sound design based on dark atmospheres and fast tempos.,
e87d02cb-09b0-4473-b9ed-c9b5b3e7914c,Glitch Hop,glitch-hop,,"Tempos around 100-110 BPM, swung, bouncy drum patterns, and a focus on upbeat, danceable drops and buildups.",
e8b9cf43-3830-404d-b1b1-b6e0e7d035ca,Ambient Techno,ambient-techno,,"Blends the mechanical, repetitive beats of Techno with atmospheres and textures inspired by Ambient music, resulting in slower tempos and more understated rhythms.",
e9c1c4c1-b0ee-4af8-a866-496192aa135d,Schranz,schranz,,"Characterised by fast tempos, aggressive ""whooshing"" beat patterns, heavy compression and straightforward song structures.",
ea1380b0-a438-458a-8101-0c9a71bd1b49,Brazilian Bass,brazilian-bass,,"Originated in the 2010s in Brazil, taking influences from Deep House and Tech House, characterized by deep, punchy basslines making use of detuning and filtering effects.",
ea7e2b3b-52e4-4aed-97d3-1e83510c2f2e,Organic House,organic-house,,"Subtle drums and grooves, slow tempos, and acoustic, traditional instrumentation, resulting in an organic, warm sound and spiritual atmosphere.",
ebfe7862-0db3-47db-adee-4e4d43bbf24f,Liquid Drum and Bass,liquid-drum-and-bass,,"Atmospheric and melodic genre that developed in the early 2000s; utilizes polished and smooth production, simpler structures, and originally sampled Funk and Soul.",
eca47322-bdcb-438f-8318-99ca20fe52b1,Crossbreed,crossbreed,,Harsh and dense mixture of Darkstep with Hardcore developed in the late 2000s.,
ecaf3f66-0eef-4f52-a22f-379954d95be9,Neo-Grime,neo-grime,,Mixes Wave with Grime and other forms of UK Electronic music.,
ed514dff-4202-4175-82db-d62fcb27a98b,UK Bass,uk-bass,,"Prominent bass/sub-basses, a deep, dark, airy, and mechanical sound derived from Dubstep, and eclectic production influenced by UK Funky, Juke/Footwork, Techno, and Breakbeat.",
edaa1f90-8eb9-4e5d-b91c-990103f925b8,Chillwave,chillwave,,Emulates vintage aesthetics and popular musical styles of the 1980s/1990s altered by modern recording technology to create a hazy dreamlike atmosphere.,
edd727d8-ac81-425e-b97d-79054cee21fb,Livetronica,livetronica,,"Incorporates Electronic instrumentation into live Rock jamming, drawing on a wide variety of Electronic Dance Music and Downtempo styles.",
ee1acc6a-9fc2-4cd4-9675-306692954fc7,UK Hard House,uk-hard-house,,"Defined by offbeat bass patterns, compressed 909-style drums, buildup-drop structures, hoover sounds, and tempos between 120 and 155 BPM.",
f00a0940-5403-483d-a4ea-93501d505d70,Electroclash,electroclash,,"Draws from 1980s styles such as Electro, New Wave, and Electro-Disco combined with Techno, resulting in minimal, throbbing beats and basslines, buzzing synthesizer parts, vocoders and often monotone, half-spoken, half-sung vocals.",
f03437f5-258e-4d72-8b7e-4bf8dc680081,Latin House,latin-house,,"Incorporates elements of Latin music (various Hispanic American Music and Brazilian Music genres), including their melodies, vocals, and instruments, as well as additional Latin percussion.",
f03ad456-83f7-40e7-aef9-810a7886a99c,Slushwave,slushwave,,"Utilizes a distinct form of sample manipulation to create a “slushy” sound, usually sequenced in soft Ambient-based soundscapes.",
f03bc7e7-8105-47d6-ba19-72715e19c6d1,Digital Hardcore,digital-hardcore,,"High-tempo fusion of Hardcore Punk and Electronic, combining harsh vocals and electric guitars of the former with electronic instruments.",
f06903ee-6715-4bd5-9fcf-e0da98ff089f,Colour Bass,colour-bass,,Combines aggressive wobbling basses with the euphoric drops of Melodic Dubstep and Future Bass.,
f16928a5-a10d-4c33-a218-5dfe10406cd1,Afropiano,afropiano,,"Blends the easy-going, poppy, and melodic Afrobeats sound and rhythms with major Amapiano elements, like lush, jazzy, and laid-back atmospheres often featuring light piano chords.",
f296e321-fd49-4c32-a342-c627550768d5,Techstep,techstep,,"Futuristic, dark, and gritty sound; quantized and compressed drum breaks, distorted bass lines, and a focus on a sci-fi atmosphere and sampling sources.",
f49e0ab6-331f-4409-956d-124f1bae5102,Nustyle,nustyle,,"Developed out of Early Hardstyle from the mid-to-late 2000s, by incorporating distorted, crunchy, pitched kicks, faster tempo around 150 BPM, and detuned supersaw/square synth leads playing stompy, dramatic melodies.",
f4a2d898-5d61-4dd9-9eec-382ae83699fb,Jazzstep,jazzstep,,"Combines the rhythm and speed of Drum and Bass with the melodies, composition, and instrumentation of Jazz.",
f5020230-ca30-46e0-81fa-a58fd39ec49c,Melodic House,melodic-house,,"Arpeggiated synth lines, focus on a chilled and laid-back atmosphere, and influence from genres such as Progressive House and Deep House.",
f5550e2e-0609-447b-985f-ed8a5ac709b1,Hard Dance,hard-dance,,"Umbrella term for EDM mainly developed out of Hard Trance and UK Hard House; usually characterized by fast tempos, hard kick drums and a ""bouncy"" syncopated groove.",
f5644f51-3e7a-4a36-8867-0f6bb40ca51d,Guaracha,guaracha,,"Originated in Colombia, featuring ""fluttering"" trumpets, accordion, and tambora drums.",
f65385e9-e72d-4c69-8157-315bd6b54018,Wonky,wonky,,Off-kilter fusion of Dubstep and Hip Hop which first developed in the mid-to-late 2000s.,
f7388597-b40a-4e78-a31a-850a4a0e4faa,Hardwave,hardwave,,"Harder, festival-oriented offshoot of Wave, combining its ""reese"" basses and icy synths with Trap drum patterns, build-up-drop structures, and fuller sound influenced by Trance and Hardstyle.",
f842aa5f-2087-41f0-baeb-a8479c2f1243,Early Hardstyle,early-hardstyle,,"Forerunner subgenre that emerged around the turn of the 2000s from Hard Trance and Gabber, distinguished by the signature reverse bass groove, slower tempo around 140 BPM and straightforward, repetitive sound.",
f8650afb-24d9-4a1a-ac23-a4281fd48d53,Progressive Trance,progressive-trance,,Combination of Trance and Progressive House which emerged in Western Europe in the early to mid-1990s.,
fa2b19fd-ea5c-4e8b-a43d-beb99685e353,Eurobeat,eurobeat,,Fast-paced with roots in Hi-NRG and Italo-Disco; became mainly popular in Japan in the 1990s.,
fa3fc8bd-a29d-4eab-b2ca-2227f692fbe5,Trance,trance,,"Evolving, tension-building structures with rapid, minor arpeggios on top of a hypnotic, four-on-the-floor drum patterns at fast tempo around 130-150 BPM.",
fab8e30f-cc4a-41a1-a390-98b8761c0a14,Dungeon Synth,dungeon-synth,,"Focuses on evoking epic and atmospheric soundscapes primarily associated with fantasy and medieval settings through the usage of synthesizers, keyboards, lo-fi production, and drum machines.",
fb6971b2-c744-499e-ae0c-af5e428dce80,Drum and Bass,drum-and-bass,,"Fast, syncopated breakbeat patterns (often sampled or programmed) with prominent basslines, commonly within the 160-180 BPM range.",
